locationName,parkID,parkName,lat,lng,capacity,emptyCapacity,updateDate,workHours,parkType,freeTime,monthlyFee,tariff,district,address,areaPolygon
1788 Kartal Atalar Açık Otoparkı,3320,Kartal Atalar Açık Otoparkı,40.8985,29.1709,45,44,17.05.2024 17:35:27,24 Saat,AÇIK OTOPARK,0,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",KARTAL,ATALAR MAHALLESİ KAAN SOKAK / KARTAL,"POLYGON ((29.170726181998344 40.8985897399664, 29.170871021285148 40.898691109899424, 29.171112420096488 40.898506616505408, 29.170989038481803 40.898413355912652, 29.170726181998344 40.8985897399664))"
0248 Kartal Balıkçılar,1064,Kartal Balıkçılar Açık,40.8869,29.1901,100,72,17.05.2024 17:38:25,08:00-20:00,AÇIK OTOPARK,0,1200.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",KARTAL,İETT LUNAPARK DURAĞI ÇETİN EMEÇ BULVARI KARTAL HAVUZLU PARK KARŞISI,"POLYGON ((29.189876059676738 40.887025282857458, 29.190439323569866 40.886871173326867, 29.19044737019691 40.88680831275741, 29.190310577537151 40.886804257234729, 29.190087954188915 40.886840756929729, 29.189929703857036 40.886891450917183, 29.189865330840679 40.886980672240753, 29.189878741885753 40.88704150489243, 29.189876059676738 40.887025282857458))"
0320 Kartal Hasan Doğan Spor Kompleksi,1474,Kartal Hasan Doğan Spor Kompleksi,40.8918,29.1897,773,0,17.05.2024 22:45:02,24 Saat,KAPALI OTOPARK,15,1000.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",KARTAL,AKŞEMSETTİN SOKAK KARLIKTEPE MAHALLESİ KARTAL SPOR SAHASI KARŞISI KARTAL,"POLYGON ((29.189738058441616 40.891792408454577, 29.189563714855648 40.891964754955673, 29.189481907480694 40.892053969438713, 29.189770244949795 40.892200970313134, 29.190002256029583 40.891973879169676, 29.189738058441616 40.891792408454577))"
0082 Kartal Hürriyet Caddesi,511,Kartal Hürriyet Caddesi 2,40.8892,29.1864,30,20,17.05.2024 17:44:45,09:00-18:00,YOL ÜSTÜ,15,1500.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",KARTAL,KORDON BOYU MAHALLESİ HÜRRİYET CADDESİ KARTAL/İSTANBUL,"POLYGON ((29.186579105529805 40.889225796162066, 29.186263945970556 40.88910819020056, 29.186253217134496 40.8891406332453, 29.186554965648671 40.889247086874128, 29.186579105529805 40.889225796162066))"
0082 Kartal Hürriyet Caddesi,513,Kartal Hürriyet Caddesi 4,40.8894,29.1885,30,22,17.05.2024 17:47:25,09:00-18:00,YOL ÜSTÜ,15,1500.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",KARTAL,KORDON BOYU MAHALLESİ HÜRRİYET CADDESİ KARTAL/İSTANBUL,"POLYGON ((29.188366507269421 40.889437308777858, 29.188369189478436 40.889374450646073, 29.188731287695447 40.889356201499844, 29.188725923277417 40.889406893560263, 29.188366507269421 40.889437308777858))"
0016 Kartal İdo Açık Otoparkı,1105,Kartal İdo Açık Otoparkı,40.8874,29.1881,90,52,17.05.2024 22:45:02,24 Saat,AÇIK OTOPARK,15,1250.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",KARTAL,İDO İSKELESİ KARŞISI KORDONBOYU MAHALLESİ,"POLYGON ((29.187058443014148 40.887183414575723, 29.187471503202442 40.88737402278003, 29.188163513128284 40.887463243452963, 29.188793832246784 40.887359828570972, 29.18889039177132 40.887234108300689, 29.188241297189716 40.887345634358873, 29.187956983034137 40.887357800826578, 29.187533194009784 40.887305079450364, 29.1872301043911 40.887209775317537, 29.187058443014148 40.887183414575723))"
0017 Kartal Sahil Açık Otoparkı,1550,Kartal Sahil Açık Otoparkı,40.8875,29.1901,75,41,17.05.2024 22:45:01,24 Saat,AÇIK OTOPARK,5,1900.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",KARTAL,KORDONBOYU  MAHALLESİ  ÇETİN EMEÇ BULVARI KARTAL BALIKÇILAR KARŞISI,"POLYGON ((29.190931655466557 40.8873152336221, 29.1906151548028 40.887144902761115, 29.189622737467289 40.88741662083121, 29.189730025827885 40.88771267059272, 29.190931655466557 40.8873152336221))"
0018 Kartal Savarona Caddesi,516,Kartal Savarona Caddesi 1,40.8871,29.1833,50,50,17.05.2024 17:56:58,09:00-18:00,YOL ÜSTÜ,15,600.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",KARTAL,KORDONBOYU MAHALLESİ ESKİ HÜKÜMET KONAĞI ARKASI,"POLYGON ((29.183637274074446 40.887143338473663, 29.182977450656782 40.887179837981648, 29.182977450656782 40.887147393975525, 29.183634591865431 40.887106838945549, 29.183637274074446 40.887143338473663))"
1526 Kartal Savarona Sahil Cep,2935,Kartal Savarona Sahil Cep,40.886,29.1819,65,65,17.05.2024 17:54:24,09:00-18:00,AÇIK OTOPARK,0,0.0,"Tam Gün : 60,00",KARTAL,Kordonboyu Çetin Emeç Bulvarı Kartal,"POLYGON ((29.181363529351064 40.885912069007979, 29.181511050846883 40.886059083527719, 29.182406908657857 40.8859678331746, 29.182669765141316 40.885785332090904, 29.181352800515004 40.8859059856415, 29.181363529351064 40.885912069007979))"
0038 Kartal Üsküdar Caddesi,533,Kartal Üsküdar Caddesi 2,40.8892,29.183,50,50,17.05.2024 17:56:49,09:00-18:00,YOL ÜSTÜ,15,1250.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",KARTAL,YUKARI MAHALLESİ ÜSKÜDAR CADDESİ MİNÜBÜS YOLU,"POLYGON ((29.183131592983766 40.88914016486892, 29.182772176975771 40.889107721823962, 29.182745354885622 40.889158414074736, 29.183142321819826 40.88917463558677, 29.183131592983766 40.88914016486892))"
0038 Kartal Üsküdar Caddesi,2532,Kartal Üsküdar Caddesi 5,40.8892,29.1829,50,50,17.05.2024 17:56:44,09:00-18:00,YOL ÜSTÜ,15,1250.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",KARTAL,YUKARI MAHALLESİ ÜSKÜDAR CADDESİ MİNÜBÜS YOLU,"POLYGON ((29.1827616520502 40.889184849190933, 29.182760310945692 40.889146323099276, 29.183135820207777 40.889157475391272, 29.1831398435213 40.889196001476414, 29.1827616520502 40.889184849190933))"
0251 Güngören Kasım Sokak,928,Kasım Sokak 1,41.0103,28.8904,50,50,17.05.2024 16:57:34,08:00-17:00,YOL ÜSTÜ,15,1300.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",GÜNGÖREN,"GÜNGÖREN, KASIM SK 34169 MEHMETNEZİHÖZMEN MAHALLESİ İ.B.B. EK BİNASI ARKASI MERTER","POLYGON ((28.890625345808949 41.010405963622667, 28.890648144585576 41.010366496211176, 28.89022569666573 41.01023594998928, 28.890194851262059 41.010269345559031, 28.890625345808949 41.010405963622667))"
0251 Güngören Kasım Sokak,929,Kasım Sokak 2,41.0101,28.8897,50,36,17.05.2024 16:55:34,08:00-17:00,YOL ÜSTÜ,15,1300.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",GÜNGÖREN,"GÜNGÖREN, KASIM SK 34169 MEHMETNEZİHÖZMEN MAHALLESİ İ.B.B. EK BİNASI ARKASI MERTER","POLYGON ((28.890001071536233 41.010217614152879, 28.890030575835397 41.010177134640436, 28.889588011347939 41.010037480131587, 28.889558507048775 41.010086055646511, 28.890001071536233 41.010217614152879))"
0251 Güngören Kasım Sokak,931,Kasım Sokak 4,41.0097,28.8885,50,50,17.05.2024 17:07:58,08:00-17:00,YOL ÜSTÜ,15,1300.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",GÜNGÖREN,"GÜNGÖREN, KASIM SK 34169 MEHMETNEZİHÖZMEN MAHALLESİ İ.B.B. EK BİNASI ARKASI MERTER","POLYGON ((28.888786206820409 41.009825870900364, 28.888818393328588 41.00977931918213, 28.888461659529607 41.009631567858563, 28.888410697558324 41.00967811968119, 28.888786206820409 41.009825870900364))"
0251 Güngören Kasım Sokak,932,Kasım Sokak 5,41.0094,28.8879,50,50,17.05.2024 17:07:44,08:00-17:00,YOL ÜSTÜ,15,1300.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",GÜNGÖREN,"GÜNGÖREN, KASIM SK 34169 MEHMETNEZİHÖZMEN MAHALLESİ İ.B.B. EK BİNASI ARKASI MERTER","POLYGON ((28.888041613281342 41.009522219542276, 28.888069776475998 41.009491859589858, 28.887911526144119 41.009415959647569, 28.887875316322422 41.009446319634968, 28.888041613281342 41.009522219542276))"
0251 Güngören Kasım Sokak,933,Kasım Sokak 6,41.0093,28.8878,50,48,17.05.2024 17:02:32,08:00-17:00,YOL ÜSTÜ,15,1300.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",GÜNGÖREN,"GÜNGÖREN, KASIM SK 34169 MEHMETNEZİHÖZMEN MAHALLESİ İ.B.B. EK BİNASI ARKASI MERTER","POLYGON ((28.887845108002335 41.009416775786221, 28.887885341137558 41.009386415785194, 28.887804874867111 41.009315575728451, 28.887760618418366 41.00934897176468, 28.887845108002335 41.009416775786221))"
0251 Güngören Kasım Sokak,934,Kasım Sokak 7,41.0089,28.8848,50,50,17.05.2024 17:07:20,08:00-17:00,YOL ÜSTÜ,15,1300.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",GÜNGÖREN,"GÜNGÖREN, KASIM SK 34169 MEHMETNEZİHÖZMEN MAHALLESİ İ.B.B. EK BİNASI ARKASI MERTER","POLYGON ((28.885088993107505 41.00893235465599, 28.885083628689475 41.008859490094352, 28.88459814885778 41.008865562144223, 28.884595466648765 41.008946522755821, 28.885088993107505 41.00893235465599))"
1205 Kasımpaşa Sosyal Tesisler Otoparkı,2231,Kasımpaşa Sosyal Tesisler Otoparkı,41.0301,28.9667,60,45,17.05.2024 22:38:31,08:00-23:00,AÇIK OTOPARK,15,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",BEYOĞLU,BEDRETTİN MAHALLESİ ŞİŞHANE CADDESİ CEZAYİRLİ HASAN PARKI,"POLYGON ((28.966634303543003 41.030053421963139, 28.966575294944676 41.030098947672293, 28.966592729303272 41.030123228037624, 28.966539085122974 41.030188987315469, 28.966623438314965 41.030229027915411, 28.966768277601769 41.030109649558085, 28.966634303543003 41.030053421963139))"
1432 Kayaşehir Meydan Zemin Altı Otoparkı,2827,Kayaşehir Meydan Zemin Altı Otoparkı,41.1196,28.7718,654,651,17.05.2024 18:49:39,24 Saat,KAPALI OTOPARK,0,1000.0,"0-1 Saat : 36,00;1-2 Saat : 45,00;2-4 Saat : 58,00;4-8 Saat : 73,00;8-12 Saat : 112,00;Tam Gün : 145,00",BAŞAKŞEHİR,BAŞAKŞEHİR MERKEZ CAMİİ ALTI MİLLET BAHÇE KARIŞISI BAŞAKŞEHİR,"POLYGON ((28.769082231784441 41.119843277106973, 28.773668809199908 41.119867524347455, 28.773641987109759 41.119111814474749, 28.769017858768084 41.119192639475607, 28.769082231784441 41.119843277106973))"
0099 Kazım Özalp Sokak,473,Kazım Özalp Sokak 10,40.9643,29.0781,50,50,17.05.2024 17:58:12,08:45-19:00,YOL ÜSTÜ,15,1500.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",KADIKÖY,ÇETİN EMEÇ BULVARI KAZIM ÖZALP SOKAK ÜZERİ KADIKÖY,"POLYGON ((29.077827775685279 40.96407588970262, 29.077900195328681 40.964039432640945, 29.078281069008796 40.964444509972566, 29.078216695992438 40.964474890672228, 29.077827775685279 40.96407588970262))"
0099 Kazım Özalp Sokak,452,Kazım Özalp Sokak 2,40.9594,29.0731,40,40,16.05.2024 17:54:13,08:45-19:00,YOL ÜSTÜ,15,1500.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",KADIKÖY,ÇETİN EMEÇ BULVARI KAZIM ÖZALP SOKAK ÜZERİ KADIKÖY,"POLYGON ((29.072903051783481 40.959303399747121, 29.072954013754764 40.959279093284039, 29.073246374537387 40.959544438354811, 29.073176637103 40.959568744720158, 29.072903051783481 40.959303399747121))"
0099 Kazım Özalp Sokak,456,Kazım Özalp Sokak 6,40.9621,29.0759,50,50,17.05.2024 17:55:56,08:45-19:00,YOL ÜSTÜ,15,1500.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",KADIKÖY,ÇETİN EMEÇ BULVARI KAZIM ÖZALP SOKAK ÜZERİ KADIKÖY,"POLYGON ((29.075707966387181 40.961903000441907, 29.075622135698705 40.961947560512549, 29.0759815517067 40.96227973463656, 29.076067382395177 40.962223022099572, 29.075707966387181 40.961903000441907))"
0099 Kazım Özalp Sokak,458,Kazım Özalp Sokak 8,40.9628,29.0766,40,40,17.05.2024 17:56:52,08:45-19:00,YOL ÜSTÜ,15,1500.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",KADIKÖY,ÇETİN EMEÇ BULVARI KAZIM ÖZALP SOKAK ÜZERİ KADIKÖY,"POLYGON ((29.076367405424119 40.9626771108067, 29.076434460649491 40.962630525792548, 29.076759007940293 40.962932315083393, 29.07669731713295 40.96296472190506, 29.076367405424119 40.9626771108067))"
0889 Kazlıçeşme Marmaray Açık Otoparkı,1960,Kazlıçeşme Marmaray Açık Otoparkı,40.9922,28.917,700,582,17.05.2024 22:45:07,24 Saat,AÇIK OTOPARK,15,1500.0,"0-2 Saat : 50,00;2-4 Saat : 60,00;4-8 Saat : 70,00;8-12 Saat : 80,00;Tam Gün : 100,00",ZEYTİNBURNU,KAZLIÇEŞME DEMİRHANE CADDESİ,"POLYGON ((28.916136139882472 40.992450037791436, 28.917643541348841 40.992255683517847, 28.917487973225978 40.992037034275214, 28.915996665013697 40.992073475866015, 28.916136139882472 40.992450037791436))"
0156 Kepenekçi Yokuşu Sokak-Odun Kapısı Yokuşu Sokak,440,Kepenekçi Yokuşu-Odun Kapısı Yokuşu 1,41.0171,28.9662,30,30,17.05.2024 18:08:56,07:00-18:00,YOL ÜSTÜ,0,2300.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",FATİH,DEMİRTAŞ MAHALLESİ KEPENEKÇİ SOKAK/ EMİNÖNÜ,"POLYGON ((28.966030557873864 41.017105514071318, 28.96601714682879 41.017075157613334, 28.966267933371682 41.017028611017274, 28.966380586150308 41.017058967496688, 28.966396679404397 41.017090335844067, 28.966353764060159 41.01711057347962, 28.966266592267175 41.01706807443778, 28.966030557873864 41.017105514071318))"
0156 Kepenekçi Yokuşu Sokak-Odun Kapısı Yokuşu Sokak,2735,Kepenekçi Yokuşu-Odun Kapısı Yokuşu 2,41.0172,28.9664,30,30,13.05.2024 18:01:27,07:00-18:00,YOL ÜSTÜ,0,2300.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",FATİH,DEMİRTAŞ MAHALLESİ KEPENEKÇİ SOKAK/ EMİNÖNÜ,"POLYGON ((28.966331442543282 41.017224472976807, 28.96637972230555 41.01724471057117, 28.966425319858804 41.017139475012712, 28.9664065443957 41.01706864329217, 28.966339489170327 41.017084833406457, 28.966360946842446 41.017165783918081, 28.966331442543282 41.017224472976807))"
0263 Kıztaşı Caddesi,923,Kıztaşı Caddesi 2,41.016,28.9508,40,27,17.05.2024 16:54:14,08:30-17:00,YOL ÜSTÜ,15,1800.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 95,00;4-8 Saat : 120,00;Tam Gün : 145,00",FATİH,SOFULAR MAHALLESİ KIZTAŞI CADDESİ/ FATİH,"POLYGON ((28.950827228761298 41.016111070232235, 28.950868803001029 41.016088808495013, 28.950664955115897 41.015856071700838, 28.950650202966315 41.015873274013778, 28.950827228761298 41.016111070232235))"
0895 Kirazlı Metro Durağı PD Açık Otoparkı,2994,Kirazlı Metro Durağı PD Açık Otoparkı,41.033,28.8429,650,0,17.05.2024 22:45:02,24 Saat,AÇIK OTOPARK,5,1200.0,"0-1 Saat : 36,00;1-2 Saat : 52,00;2-4 Saat : 58,00;4-8 Saat : 73,00;8-12 Saat : 95,00;Tam Gün : 145,00",BAĞCILAR,MEVLANA CADDESİ KİRAZLI MAH.KİRAZLI METRO DURAĞI YANI BAĞCILAR,"POLYGON ((28.842703998904312 41.033199342018271, 28.843063414912308 41.033146737006625, 28.842964173178757 41.032703639278836, 28.842695952277268 41.032699592710493, 28.842703998904312 41.033199342018271))"
0095 Kurtuluş Caddesi,110,Kurtuluş Caddesi 1,41.0523,28.9842,35,18,17.05.2024 17:31:43,08:00-18:00,YOL ÜSTÜ,15,1700.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 95,00;4-8 Saat : 120,00;Tam Gün : 145,00",ŞİŞLİ,ESKİŞEHİR MAHALLESİ KURTULUŞ CADDESİ,"POLYGON ((28.984238771179818 41.052428945493844, 28.984287050942086 41.0524147867479, 28.984166351536416 41.052234768140721, 28.984096614102029 41.052267131072711, 28.984238771179818 41.052428945493844))"
0133 Kutlugün Sokak,1205,Kutlugün Sokak 1,41.0071,28.9813,200,200,17.05.2024 18:54:02,08:00-23:30,YOL ÜSTÜ,0,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",FATİH,CANKURTARAN MAHALLESİ KUTLUGÜN SOKAK,"POLYGON ((28.981337908984045 41.007121571612707, 28.9813835065373 41.00710335497925, 28.981268171549658 41.007000127294567, 28.981231961727957 41.007018343956538, 28.981337908984045 41.007121571612707))"
0210 Küçük Ayasofya Caddesi,1572,Küçük Ayasofya Caddesi,41.0034,28.9744,50,37,17.05.2024 17:48:16,08:00-18:00,YOL ÜSTÜ,0,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",FATİH,KÜÇÜK AYASOFYA MAHALLESİ KÜÇÜK AYASOFYA CADDESİ FATİH,"POLYGON ((28.974192020912177 41.00330640811589, 28.974196714777953 41.00329274485027, 28.97466073693753 41.003453667576636, 28.97465000810147 41.003464800580886, 28.974192020912177 41.00330640811589))"
0186 Küçük Çamlıca,3074,Küçük Çamlıca,41.0204,29.0653,129,118,17.05.2024 22:45:01,08:00-23:00,AÇIK OTOPARK,0,1500.0,"Tam Gün : 75,00",ÜSKÜDAR,BULGURLU MAHALLESİ KISIKLI CADDESİ GİRİŞİ VE İ.B.B. SOSYAL TESİSLER ÖNÜNDEKİ İKİ AÇIK OTOPARK ÜSKÜDAR,"POLYGON ((29.064974095524995 41.020615835817104, 29.065529312791078 41.020749396947863, 29.065971877278535 41.020366925714349, 29.064936544598787 41.020273837141559, 29.064974095524995 41.020615835817104))"
1649 Küçükçekmece Cennet Mahallesi Meydan Zemin Altı Otoparkı,3127,Küçükçekmece Cennet Mahallesi Meydan Zemin Altı Otoparkı,40.9907,28.783,456,11,17.05.2024 22:45:02,24 Saat,KAPALI OTOPARK,0,1300.0,"0-1 Saat : 36,00;1-2 Saat : 45,00;2-4 Saat : 58,00;4-8 Saat : 73,00;8-12 Saat : 112,00;Tam Gün : 145,00",KÜÇÜKÇEKMECE,CENNET MAHALLESİ YAVUZ SULTAN SELİM CADDESİ,"POLYGON ((28.78337926597262 40.990838277702395, 28.783529469677454 40.99060747629656, 28.782612154194361 40.990425264089694, 28.782542416759973 40.99065201698167, 28.78337926597262 40.990838277702395))"
1381 Küçükçekmece Fevzi Çakmak Meydanı Zemin Altı Otoparkı,2554,Küçükçekmece Fevzi Çakmak Meydanı Zemin Altı Otoparkı,41.0076,28.7927,1000,103,17.05.2024 22:45:01,24 Saat,KAPALI OTOPARK,10,1300.0,"0-1 Saat : 36,00;1-2 Saat : 45,00;2-4 Saat : 58,00;4-8 Saat : 73,00;8-12 Saat : 112,00;Tam Gün : 145,00",KÜÇÜKÇEKMECE,2 YAVUZ SULTAN SELİM CD KÜÇÜKÇEKMECE,"POLYGON ((28.792669070556212 41.007359869414628, 28.792395485236693 41.007489409305492, 28.792111171081114 41.007639189486831, 28.792137993171263 41.007760632627182, 28.79221845944171 41.007926604557021, 28.792277468040037 41.008003518236407, 28.792577875449705 41.008015662493364, 28.79296411354785 41.007983277803163, 28.793221605613279 41.007841594596407, 28.792878282859373 41.007521794238407, 28.792669070556212 41.007359869414628))"
0372 Küçüksu Caddesi,968,Küçüksu Caddesi 2,41.0774,29.0659,27,5,17.05.2024 19:55:49,09:00-20:00,YOL ÜSTÜ,15,2000.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",BEYKOZ,SABANCI ÖĞRETMEN EVİ KÜÇÜKSU MAHALLESİ KÜÇÜKSU KASRI YAKINI,"POLYGON ((29.066051958548353 41.077370085596712, 29.066019772040175 41.07734177883971, 29.06571265910797 41.077539925882682, 29.065746186720656 41.077568232554363, 29.066051958548353 41.077370085596712))"
0372 Küçüksu Caddesi,971,Küçüksu Caddesi 5,41.0797,29.0655,27,11,17.05.2024 19:51:19,09:00-20:00,YOL ÜSTÜ,15,2000.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",BEYKOZ,SABANCI ÖĞRETMEN EVİ KÜÇÜKSU MAHALLESİ KÜÇÜKSU KASRI YAKINI,"POLYGON ((29.065569753695865 41.0800265401326, 29.06545173649921 41.079808182230991, 29.065371270228763 41.079326983553706, 29.065365905810733 41.079120754470694, 29.065432961036105 41.079124798184431, 29.065450395394702 41.079422010462416, 29.065504039575 41.079741461616372, 29.065579141427417 41.079929492265883, 29.065651561070819 41.080016430986511, 29.065569753695865 41.0800265401326))"
0372 Küçüksu Caddesi,972,Küçüksu Caddesi 6,41.0805,29.0661,27,5,13.05.2024 19:55:13,09:00-20:00,YOL ÜSTÜ,15,2000.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",BEYKOZ,SABANCI ÖĞRETMEN EVİ KÜÇÜKSU MAHALLESİ KÜÇÜKSU KASRI YAKINI,"POLYGON ((29.065602067785509 41.080059101306915, 29.065655711965807 41.080018664733238, 29.066369179563768 41.080629254347414, 29.066288713293321 41.080657559688639, 29.065602067785509 41.080059101306915))"
1021 Küçüksu Kasrı Açık Otoparkı,2882,Küçüksu Kasrı Açık Otoparkı,41.0789,29.0657,98,95,17.05.2024 22:45:02,07:00-23:00,AÇIK OTOPARK,0,0.0,"Tam Gün : 80,00",BEYKOZ,KÜÇÜKSU CADDESİ KÜÇÜKSU KASRI KARŞISI,"POLYGON ((29.065470888869179 41.079152047465037, 29.065959050909889 41.079103522903985, 29.066007330672157 41.07858188161012, 29.065513804213417 41.07850100662025, 29.065470888869179 41.079152047465037))"
0724 Levent Büyükdere Caddesi,1585,Levent Büyükdere Caddesi 1,41.0762,29.0145,30,20,17.05.2024 17:57:52,09:00-18:00,YOL ÜSTÜ,15,2500.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",BEŞİKTAŞ,1 LEVENT BÜYÜKDERE CADDESİ ŞİRVAN KEBAP ÖNÜ 140 İLE 160 NO ARASI,"POLYGON ((29.014611022285795 41.0761825661181, 29.014525191597318 41.076150214953238, 29.014444725326872 41.076318036448022, 29.014522509388303 41.076342299761222, 29.014611022285795 41.0761825661181))"
0724 Levent Büyükdere Caddesi,1586,Levent Büyükdere Caddesi 2,41.0765,29.0144,30,21,17.05.2024 17:57:41,09:00-18:00,YOL ÜSTÜ,15,2500.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",BEŞİKTAŞ,1 LEVENT BÜYÜKDERE CADDESİ ŞİRVAN KEBAP ÖNÜ 140 İLE 160 NO ARASI,"POLYGON ((29.014500713347051 41.076437026708128, 29.014393424986455 41.076408719549306, 29.014243221281621 41.076675615133645, 29.014350509642217 41.076724141487112, 29.014500713347051 41.076437026708128))"
0724 Levent Büyükdere Caddesi,2598,Levent Büyükdere Caddesi 3,41.0772,29.014,30,30,17.05.2024 17:59:32,09:00-18:00,YOL ÜSTÜ,15,2500.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",BEŞİKTAŞ,1 LEVENT BÜYÜKDERE CADDESİ ŞİRVAN KEBAP ÖNÜ 140 İLE 160 NO ARASI,"POLYGON ((29.013861121514914 41.077451051211547, 29.013761879781363 41.077414656852291, 29.014180304387686 41.076775730374315, 29.014284910539267 41.076818190870888, 29.013861121514914 41.077451051211547))"
