properties,latitude,longitude
{'DURAK_ADI': 'İstanbul Cad.'},40.9811110884,28.8860882069
{'DURAK_ADI': 'İstanbul Cad.'},40.9814718078,28.8870018756
{'DURAK_ADI': 'İstanbul Cad.'},40.9819100058,28.888165259
{'DURAK_ADI': 'GÖKTÜRK MERKEZ CAMİİ'},41.1786150586,28.8892077953
{'DURAK_ADI': 'KUMRU SOKAK'},40.897985298,29.1786291263
{'DURAK_ADI': 'MECİDİYE'},40.961081729,29.2908038071
{'DURAK_ADI': 'UZUNDERE'},40.9591707754,29.2957620645
{'DURAK_ADI': 'AHMET YESEVİ'},40.9562177052,29.2969141813
{'DURAK_ADI': 'MECİDİYE CADDESİ'},40.9530220331,29.3027454993
{'DURAK_ADI': 'HAMZABEY SOKAK'},40.955899911,29.3075481644
{'DURAK_ADI': 'AKŞEMSETTİN'},40.9479938066,29.2994792561
{'DURAK_ADI': 'EROL SOKAK'},41.0067643881,29.1446319153
{'DURAK_ADI': 'ŞERİF ALİ YOLU CD.'},40.9835053706,29.115807716
{'DURAK_ADI': 'YEŞİLIRMAK SOKAK'},40.9575700399,29.2997500011
{'DURAK_ADI': 'PAZAR SOKAK'},40.9572712242,29.2967185434
{'DURAK_ADI': 'PAZAR SOKAK'},40.9572823445,29.2965845906
{'DURAK_ADI': 'ALAATTİN CAMİİ'},40.9867973942,29.2484946056
{'DURAK_ADI': 'ALAATTİN CAMİİ'},40.9866716289,29.2484650899
{'DURAK_ADI': 'KAZIM KARABEKİR CAD.'},40.9628196859,29.2155945843
{'DURAK_ADI': 'KAZIM KARABEKİR CAD.'},40.9630409595,29.2156918202
{'DURAK_ADI': 'ORMANLIK'},41.1665641777,29.1751343999
{'DURAK_ADI': 'RİVA KÖPRÜSÜ'},41.2203032761,29.2152455261
{'DURAK_ADI': 'BAHAR SK.'},41.1210311741,29.1359789177
{'DURAK_ADI': 'FERİDUN PAŞA CAMİ'},41.005530926,29.0329083618
{'DURAK_ADI': 'EVREN SK.'},41.0090120815,29.0802096688
{'DURAK_ADI': 'YUNUS EMRE'},40.9929318576,29.0919463061
{'DURAK_ADI': 'HÜKÜMET KONAĞI'},40.870671395,29.2730687239
{'DURAK_ADI': 'HÜKÜMET KONAĞI'},40.8704588696,29.2741021491
{'DURAK_ADI': 'HİSAR HASTANESİ'},41.0226434905,29.1143169068
{'DURAK_ADI': 'MEKTEP SOKAK'},40.8722492254,29.2810459463
{'DURAK_ADI': 'ESENKENT'},41.0630902327,28.6716115662
{'DURAK_ADI': 'SİVAS KONGRE CADDESİ'},41.0391060074,28.6628865464
{'DURAK_ADI': 'OSMANLI CADDESİ'},40.9901584435,28.6744836039
{'DURAK_ADI': 'OSMANLI CADDESİ'},40.9902581989,28.6744342931
{'DURAK_ADI': 'PELTEKS'},41.1294763752,28.6243620656
{'DURAK_ADI': 'İHLAS EVLERİ'},41.0099793025,28.8179796389
{'DURAK_ADI': 'İÇMELER İSTASYON'},40.846509436,29.301489748
{'DURAK_ADI': 'MALTEPE CARREFOUR'},40.9183119168,29.1645353853
{'DURAK_ADI': 'Y.MIZRAK İÖO'},40.9603014301,29.1418759508
{'DURAK_ADI': 'Y.MIZRAK İÖO'},40.9598845594,29.1438349296
{'DURAK_ADI': 'AYDINLI'},40.8684852453,29.3281064272
{'DURAK_ADI': 'AYDINLI'},40.8686701157,29.3280169635
{'DURAK_ADI': 'ŞEKERPARE  SOKAK'},40.9989230324,29.2757162371
{'DURAK_ADI': 'SIRMAKEŞ CAD.'},41.1525172391,29.1331259395
{'DURAK_ADI': 'RAMAZANOĞLU MAHALLES'},40.8959238603,29.286625776
{'DURAK_ADI': 'ÇAMÇEŞME MUHTARLIĞI'},40.8734282159,29.2724797523
{'DURAK_ADI': 'GÖZTEPE'},41.0808615325,29.080068468
{'DURAK_ADI': 'BLOKLAR'},41.0831975907,29.0838007839
{'DURAK_ADI': 'ATATÜRK CADDESİ'},41.088332108,29.0865999337
{'DURAK_ADI': 'KÖRFEZ'},41.0932719994,29.0682778099
{'DURAK_ADI': 'BULGURLU CADDESİ'},41.0185846515,29.0710260145
{'DURAK_ADI': 'İSTİKLAL CADDESİ'},41.0360658868,28.8198588147
{'DURAK_ADI': 'YAŞAR ACAR CAMİ'},41.0403290415,28.8209851259
{'DURAK_ADI': 'AHMET YESEVİ PARKI'},41.036225373,28.8230872985
{'DURAK_ADI': 'FEVZİ ÇAKMAK CADDESİ'},41.0327508272,28.8231923039
{'DURAK_ADI': 'YABANCI DİLLER OKULU'},41.0199618314,28.8994957527
{'DURAK_ADI': 'ANKARA CADDESİ'},40.9958398167,28.6476738762
{'DURAK_ADI': 'FİRUZKÖY BULVARI'},41.008980565,28.7023299663
{'DURAK_ADI': 'AVCILAR'},40.9826426495,28.7270356463
{'DURAK_ADI': 'ZAFER MAHALLESİ'},41.0031452148,28.8387549323
{'DURAK_ADI': 'B SOKAK'},41.0316690031,28.8495980465
{'DURAK_ADI': 'KAPTAN'},40.9932506685,28.7724071634
{'DURAK_ADI': 'ESKİ SANAYİ'},41.0776831741,28.2436709405
{'DURAK_ADI': 'GAZİ CADDESİ'},41.0166837881,28.8397682294
{'DURAK_ADI': 'SİLİVRİ ÜSTGEÇİT'},41.0747876198,28.2572729713
{'DURAK_ADI': 'GAZİ M. KEMAL CAD.'},41.0139947531,28.598609679
{'DURAK_ADI': 'M. KEMAL CAD.'},41.0146931001,28.5973821697
{'DURAK_ADI': 'KAFKAS CADDESİ'},41.0002579639,28.6219264507
{'DURAK_ADI': 'YAVUZ SULTAN SELİM'},41.0012607871,28.6259052283
{'DURAK_ADI': 'GÖKÇEALİ İSTASYONU'},41.1740679413,28.4533740107
{'DURAK_ADI': 'A.NİHAT ANA.TEK.LİSE'},41.1544628969,28.4533599635
{'DURAK_ADI': 'PLAJ YOLU'},41.2310954313,28.993396669
{'DURAK_ADI': 'BEŞEVLER'},41.2293098381,28.9966853433
{'DURAK_ADI': 'TAVUKÇUYOLU CADDESİ'},41.0102873629,29.1381316215
{'DURAK_ADI': 'ÜMRANİYE SGK.'},41.0085614973,29.1413723592
{'DURAK_ADI': 'BAYRAMPAŞA YEŞİLCAMİ'},41.0417987673,28.9119524163
{'DURAK_ADI': 'YONCA CADDESİ'},41.0316044614,28.6938154429
{'DURAK_ADI': 'KÜÇÜKÇEKMECE LİSESİ'},40.9925982366,28.7765541452
{'DURAK_ADI': 'TUNA LİSESİ'},41.0443505381,28.9115336319
{'DURAK_ADI': 'YAKACIK SPOR'},40.9150315805,29.2220283037
{'DURAK_ADI': 'MEKTEP SOKAK'},40.8653310297,29.2953545433
{'DURAK_ADI': 'KİRAZLIK'},41.174104287,29.0444316301
{'DURAK_ADI': 'İMES BULVARI'},41.001280923,29.1564777855
{'DURAK_ADI': 'YAKACIK CADDESİ'},40.983348608,29.2247400652
{'DURAK_ADI': 'ÜÇYOL'},40.9833037685,29.2439119988
{'DURAK_ADI': 'BOSTANCI GÖSTERİ MRK'},40.9564191657,29.0991104439
{'DURAK_ADI': 'BOSTANCI GÖSTERİ MRK'},40.9573631205,29.1011415688
{'DURAK_ADI': 'BAHAR SOKAK'},40.9496295604,29.1051331494
{'DURAK_ADI': 'DEVLET HASTANESİ'},40.8773519203,29.2277241191
{'DURAK_ADI': 'SELÇUK ECZA 50.Y.İÖO'},41.0044865217,29.1497519778
{'DURAK_ADI': 'SAĞLIK MERKEZİ'},41.0478318139,28.9141747836
{'DURAK_ADI': 'BEREÇ'},41.0533076642,28.9114041595
{'DURAK_ADI': '461 SOKAK'},41.0343899106,28.6910800267
{'DURAK_ADI': 'KÖPRÜ'},41.0396815744,28.6905035313
{'DURAK_ADI': 'OZANLAR CADDESİ'},41.0322706086,28.6910870539
{'DURAK_ADI': 'MALAZGİRT CADDESİ'},41.0231185872,29.13257736
{'DURAK_ADI': 'Ş.MUHSİN BODUR K.KOL'},41.1131191899,29.0289884243
{'DURAK_ADI': 'BOSNA BULVARI'},40.9768914212,29.265165738
{'DURAK_ADI': 'ÇAMLIK CADDESİ'},40.9678175475,29.2752352067
{'DURAK_ADI': 'ÇETİN CAD.'},41.005738811,29.1465860459
{'DURAK_ADI': 'Osmangazi Cad.'},40.985734721,29.2286203249
{'DURAK_ADI': 'Ulunay Cad.'},40.8867868019,29.2167215682
{'DURAK_ADI': 'Fatih Bulvarı'},40.9690546037,29.2558725574
{'DURAK_ADI': 'Kuzu Sk.'},41.042505848,28.8165803022
{'DURAK_ADI': 'Bıçkıdere Cad.'},41.0653257356,29.4747400704
{'DURAK_ADI': 'Alsancak Cad.'},40.9825449752,29.2418364969
{'DURAK_ADI': 'Vahdet Cad.'},40.9806102363,29.2637242206
{'DURAK_ADI': 'MAHMUTBEY İÖO.'},41.0549932099,28.8261516269
{'DURAK_ADI': 'MAHMUTBEY İÖO'},41.05548226,28.8256772837
{'DURAK_ADI': 'ÇEŞME'},41.0571767287,28.8252392443
{'DURAK_ADI': 'TUNA MAHALLESİ'},41.0538069415,28.8593961176
{'DURAK_ADI': 'KAZIM KARABEKİR MAH.'},41.0480749218,28.8756022518
{'DURAK_ADI': 'ELEKTRİK  KURUMU'},41.0688947003,28.7862406646
{'DURAK_ADI': 'SEFAKÖY YÜZME HAVUZU'},40.9975528185,28.7921383428
{'DURAK_ADI': 'KÜÇÜKSU'},41.0778535194,29.0672651783
{'DURAK_ADI': 'KÜÇÜKSU'},41.0764352552,29.0673868792
{'DURAK_ADI': 'M.Ü. A.HİSARI KAMP.'},41.0806422848,29.0692735578
{'DURAK_ADI': 'ANADOLU HİSARI'},41.0840283681,29.0675725845
{'DURAK_ADI': 'ANADOLU HİSARI'},41.0836127461,29.0672785809
{'DURAK_ADI': 'DOLAYBAĞI'},41.0871324345,29.0666736203
{'DURAK_ADI': 'KÖRFEZ'},41.0944032494,29.067698635
{'DURAK_ADI': 'KALDIRIM CADDESİ'},41.0581727726,29.0704238616
{'DURAK_ADI': 'TALİMHANE CAMİİ'},41.0580374375,29.0683122529
{'DURAK_ADI': 'TÜRKAN SEDEFOĞLU İÖO'},41.0574768483,29.0645269575
{'DURAK_ADI': 'SELVİ YOLU'},41.0593941911,29.0649092858
{'DURAK_ADI': 'BAHÇELİEVLER MAH.'},41.0555418279,29.0744407535
{'DURAK_ADI': 'H.MANDERE MESLEK LİS'},40.9275434263,29.3192777811
{'DURAK_ADI': 'ŞABANAĞA'},40.8864559764,29.2407755936
{'DURAK_ADI': 'KÖŞK'},41.06122153,29.0964469879
{'DURAK_ADI': 'KÜÇÜKBAKKALKÖY ÇARŞI'},40.9794181396,29.1130300319
{'DURAK_ADI': 'KILIÇ REİS SOKAK'},40.9832191823,29.1181667863
{'DURAK_ADI': 'ÇİÇEK KENT'},40.9861981939,29.1227735889
{'DURAK_ADI': 'ÇİÇEK KENT'},40.9861069357,29.1228207817
{'DURAK_ADI': 'KANLICA'},41.1005538627,29.0664925666
{'DURAK_ADI': 'KANLICA'},41.0997467787,29.0660282384
{'DURAK_ADI': 'SAHİL BOYU'},41.1036022131,29.0678968497
{'DURAK_ADI': 'HİDROGRAFİ D.BAŞK.'},41.1068838027,29.0762653779
{'DURAK_ADI': 'ÇUBUKLU'},41.1068278385,29.0839698138
{'DURAK_ADI': 'ÇUBUKLU'},41.1068126112,29.083670085
{'DURAK_ADI': 'DEDEOĞLU KÖP.'},41.1078142101,29.0883934096
{'DURAK_ADI': 'DEDEOĞLU KÖP.'},41.1068794841,29.0878556373
{'DURAK_ADI': 'BURUN BAHÇE'},41.112692062,29.087035006
{'DURAK_ADI': 'İBB SOSYAL TESİSLERİ'},41.1138325476,29.0909670385
{'DURAK_ADI': 'İBB SOSYAL TESİSLERİ'},41.1137741074,29.0896496993
{'DURAK_ADI': 'YAVUZTÜRK MH.'},41.0409465105,29.0855916627
{'DURAK_ADI': 'YAVUZTÜRK MH.'},41.0407008604,29.0856079165
{'DURAK_ADI': 'KAVAKPINAR'},40.8808469985,29.286825638
{'DURAK_ADI': 'BAHÇELİEVLER'},40.8853438746,29.2864115043
{'DURAK_ADI': 'MEZARLIK'},40.8866784497,29.2847339786
{'DURAK_ADI': 'MEZARLIK'},40.8869395005,29.2845295261
{'DURAK_ADI': 'ATATÜRK ORMANI'},40.9784005482,28.7921564998
{'DURAK_ADI': 'ATAŞEHİR BULVARI'},40.9926197343,29.1161525496
{'DURAK_ADI': 'ÇAKIR SOKAK'},40.880915587,29.2408512451
{'DURAK_ADI': 'MOSTAR KAVŞAĞI'},40.8815833082,29.2391213537
{'DURAK_ADI': 'PENDİK EMNİYET MÜD.'},40.8786239806,29.2429744966
{'DURAK_ADI': 'PENDİK EMNİYET MÜD.'},40.8785893462,29.2431319434
{'DURAK_ADI': 'AYDINLI CADDESİ'},40.8767266314,29.2460444532
{'DURAK_ADI': 'AYDINLI CADDESİ'},40.8768223356,29.246005517
{'DURAK_ADI': 'İSTOÇ YOLU'},41.0694357962,28.8139133058
{'DURAK_ADI': 'BAKIRKÖY'},40.9825437304,28.8736684271
{'DURAK_ADI': 'BAĞLAR'},40.9911459806,28.7919913752
{'DURAK_ADI': 'İNÖNÜ CADDESİ'},40.9974937916,28.7774049936
{'DURAK_ADI': 'İNÖNÜ CADDESİ'},40.9975568928,28.7771459985
{'DURAK_ADI': 'EKİNOBA'},41.0119316598,28.5366180124
{'DURAK_ADI': 'EKİNOBA'},41.0120319235,28.5357859909
{'DURAK_ADI': 'YILDIRIM BAYAZIT CAD'},41.0030389046,28.7008312132
{'DURAK_ADI': 'ŞAFAK SOKAK'},41.0700213397,28.7273286608
{'DURAK_ADI': 'ŞAFAK SOKAK'},41.0698004684,28.7274812181
{'DURAK_ADI': 'MERCAN SOKAK'},41.0676028054,28.7286156606
{'DURAK_ADI': 'MERCAN SOKAK'},41.0682121349,28.7283673221
{'DURAK_ADI': 'AŞIK VEYSEL CADDESİ'},41.0651033503,28.7342787447
{'DURAK_ADI': 'ZEYNEBİYE CAMİİ'},41.0342524845,28.8032014184
{'DURAK_ADI': 'ESKİ İSTANBUL CAD.'},41.0635174485,28.7412790177
{'DURAK_ADI': 'MİMAR SİNAN'},40.98830495,29.2530161665
{'DURAK_ADI': 'BİLALI HABEŞİ CAMİ'},40.982508249,29.2418884797
{'DURAK_ADI': 'AKDAĞ CADDESİ'},41.0046571301,29.1358947165
{'DURAK_ADI': 'SEFAKÖY SAN.SİTESİ'},41.0803125085,28.8058319162
{'DURAK_ADI': 'DEMİRYOLU CADDESİ'},40.9688149242,28.840421911
{'DURAK_ADI': 'YEŞİLYURT'},40.9643693977,28.8377239371
{'DURAK_ADI': 'YEŞİLYURT'},40.964276351,28.8380593982
{'DURAK_ADI': 'SİPAHİOĞLU'},40.961441888,28.8404264735
{'DURAK_ADI': 'FENER YOLU'},40.9596224171,28.8369993818
{'DURAK_ADI': 'FENER YOLU'},40.9604145791,28.8368806408
{'DURAK_ADI': 'İNÖNÜ MAHALLESİ'},41.0374330866,28.6926984408
{'DURAK_ADI': 'FEVZİ ÇAKMAK MAH.'},41.0464279841,28.8781561047
{'DURAK_ADI': 'FEVZİ ÇAKMAK MAH.'},41.0466184803,28.8781327865
{'DURAK_ADI': 'SELİMPAŞA HUZUREVİ'},41.058435278,28.3613186674
{'DURAK_ADI': 'TOZKOPARAN MAHALLESİ'},41.0188050967,28.8944028036
{'DURAK_ADI': 'KALE İŞ MERKEZİ'},41.0198419187,28.9029047512
{'DURAK_ADI': 'ALPERENLER'},41.0513705388,28.9110539135
{'DURAK_ADI': 'ALPERENLER'},41.0508623838,28.9114855248
{'DURAK_ADI': 'YAVUZ SOKAK'},41.1896425388,28.7073648378
{'DURAK_ADI': 'BOSNA ÇUKURÇEŞME'},41.0629645421,28.9016155936
{'DURAK_ADI': 'KÜÇÜKKÖY TEK'},41.0751728751,28.9055859727
{'DURAK_ADI': 'ÇOCUK PARKI'},41.195037887,28.7083863856
{'DURAK_ADI': 'TEPE ÜSTÜ'},41.0721692376,28.7518078584
{'DURAK_ADI': 'FABRİKALAR'},41.0495781094,28.6732113446
{'DURAK_ADI': 'FABRİKALAR'},41.0494694539,28.6734735063
{'DURAK_ADI': 'FÜZE SOKAK'},40.9728767613,28.8017967951
{'DURAK_ADI': 'İKİTELLİ KÖPRÜSÜ'},41.0466091784,28.8069628534
{'DURAK_ADI': 'İKİTELLİ KÖPRÜSÜ'},41.0457527984,28.8068613702
{'DURAK_ADI': 'İKİTELLİ KÖPRÜSÜ'},41.0453861379,28.8134495476
{'DURAK_ADI': 'HUZUR CADDESİ'},41.0173277091,28.7832681694
{'DURAK_ADI': 'HUZUR CADDESİ'},41.0174534729,28.7832608784
{'DURAK_ADI': 'SEÇKİNLER SİTESİ'},40.9956320257,28.6497218282
{'DURAK_ADI': 'SEÇKİNLER SİTESİ'},40.9957991151,28.6497936489
{'DURAK_ADI': 'TİRYAKİ H.PAŞA İÖO'},41.046751143,28.8598953576
{'DURAK_ADI': 'DOĞTAŞ EVLERİ'},41.0834447426,28.6764655283
{'DURAK_ADI': 'SUBAŞI İ.Ö.OKULU'},41.2233863879,28.4600645874
{'DURAK_ADI': 'BÖLGE TRAFİK'},40.90874202,29.2037096602
{'DURAK_ADI': 'YARIMBURGAZ CAMİİ'},41.0422530623,28.7568525596
{'DURAK_ADI': 'TÜRK TELEKOM'},41.0290882803,28.8500739005
{'DURAK_ADI': 'İNÖNÜ İÖO'},41.026835313,28.8503613492
{'DURAK_ADI': 'HÜRRİYET MAHALLESİ'},41.0279342977,28.8292628472
{'DURAK_ADI': 'BAKIRKÖY ADLİYESİ'},40.9951342181,28.8785819007
{'DURAK_ADI': 'TOKAT MAHALLESİ'},41.0242680896,28.7037305008
{'DURAK_ADI': 'TÜMSAN'},41.0956405053,28.7930068431
{'DURAK_ADI': 'BELEDİYE'},40.9964830298,28.8349045169
{'DURAK_ADI': 'SANAYİ -2'},41.0261724135,28.5570396618
{'DURAK_ADI': 'REYHAN CADDESİ'},40.992754675,28.7867028255
{'DURAK_ADI': 'KANARYA'},41.0118194946,28.7713123458
{'DURAK_ADI': 'DERSAN'},41.0817462799,28.7890700889
{'DURAK_ADI': 'YAHYA KEMAL BEYATLI'},40.9920179046,28.7795336188
{'DURAK_ADI': 'AKPINAR SOKAK'},41.068153819,28.7251317182
{'DURAK_ADI': 'YOLUÇ CADDESİ'},41.064959974,28.7250853473
{'DURAK_ADI': 'YEŞİLTEPE'},41.0645759748,28.6727458615
{'DURAK_ADI': 'YEŞİLTEPE (146)'},41.0649025468,28.6719775283
{'DURAK_ADI': 'YAKUPLU KÖPRÜSÜ'},41.0071710615,28.6679449781
{'DURAK_ADI': 'FESLEĞEN SİTESİ'},41.1121912366,28.7861042523
{'DURAK_ADI': 'FESLEĞEN SİTESİ'},41.1120512932,28.7859997134
{'DURAK_ADI': 'ANADOLU HASTANESİ'},41.0060070186,28.7058865958
{'DURAK_ADI': 'ANADOLU HASTANESİ'},41.0063227627,28.7057431518
{'DURAK_ADI': 'M.KEMALPAŞA MAH.'},41.004949218,28.7073610063
{'DURAK_ADI': 'ÜNİVERSİTE MAHALLESİ'},40.9995263819,28.7131532359
{'DURAK_ADI': 'SU DEPOSU'},41.0111359887,28.6992982632
{'DURAK_ADI': 'SU DEPOSU'},41.0112848189,28.6992496044
{'DURAK_ADI': 'KERVANSARAY'},41.0720344781,29.4533047116
{'DURAK_ADI': 'AVCILAR İGDAŞ'},40.99784681,28.7136580068
{'DURAK_ADI': 'ORHANGAZİ CADDESİ'},41.002701737,28.7098159606
{'DURAK_ADI': 'BORUSAN OTOMOTİV'},40.9941051755,28.7162156706
{'DURAK_ADI': 'BORUSAN OTOMOTİV'},40.9944720342,28.7161327242
{'DURAK_ADI': 'KİPTAŞ YAKUPLU'},40.9801015955,28.6651089047
{'DURAK_ADI': 'SİTELER'},41.0144993268,28.7977834602
{'DURAK_ADI': 'MASLAKÇEŞME'},41.0162657076,28.7975492096
{'DURAK_ADI': '100. YIL İÖO'},41.0201832759,28.7973521318
{'DURAK_ADI': 'PAZAR YOLU'},41.0245541502,28.7962583597
{'DURAK_ADI': 'LALE ŞEHİR'},41.0418952499,28.7784967057
{'DURAK_ADI': 'EŞREF BİTLİS BLV.'},40.940441103,29.2992166844
{'DURAK_ADI': 'EŞREF BİTLİS BLV.'},40.9402753323,29.2987300227
{'DURAK_ADI': 'BÜLBÜL SOKAK'},40.9607733567,29.2152561356
{'DURAK_ADI': '50. YIL KÜLTÜR MRK.'},41.0903547024,28.8656256026
{'DURAK_ADI': 'DUMLUPINAR CAMİİ'},41.0501956332,28.9188925475
{'DURAK_ADI': 'DUMLUPINAR CAMİİ'},41.0501203003,28.9191138037
{'DURAK_ADI': 'OKUL'},40.9356824473,29.1636426959
{'DURAK_ADI': 'BATTALGAZİ'},40.9383533329,29.1644084523
{'DURAK_ADI': 'DEREBOYU'},41.181798107,29.2036521479
{'DURAK_ADI': 'YEŞİLYURT'},41.1911570605,29.2081169359
{'DURAK_ADI': 'TANZİM'},40.9895984637,29.0630857626
{'DURAK_ADI': 'M.SAFFET ANADOLU LİS'},40.987578619,29.0661481556
{'DURAK_ADI': 'GÖZCÜBABA'},40.9858753716,29.0694976488
{'DURAK_ADI': 'NAMAZGAH'},41.0236723263,29.0816890544
{'DURAK_ADI': 'ÜMRANİYE'},41.0243040689,29.0978648123
{'DURAK_ADI': 'SPOR TESİSLERİ'},40.9829757248,29.0888097958
{'DURAK_ADI': 'A.DUDULLU İ.Ö.OKL.'},41.0296538187,29.1566462235
{'DURAK_ADI': 'A.DUDULLU İ.Ö.OKL.'},41.0303999177,29.1558851323
{'DURAK_ADI': 'KARTAL ADLİYESİ'},40.9099512418,29.1569977153
{'DURAK_ADI': 'KARTAL ADLİYESİ'},40.9101792105,29.1565600669
{'DURAK_ADI': 'MALTEPE BAĞDAT CAD.'},40.9199381662,29.1388912739
{'DURAK_ADI': 'MALTEPE BAĞDAT CAD.'},40.9197714572,29.1390635593
{'DURAK_ADI': 'ÇAMLIK'},40.9422098557,29.1451484553
{'DURAK_ADI': 'YAZICILAR'},40.8955056123,29.184412433
{'DURAK_ADI': 'YAZICILAR'},40.895440972,29.1843808224
{'DURAK_ADI': 'FATİH CADDESİ'},40.9038398568,29.2546037731
{'DURAK_ADI': 'SAFA CADDESİ'},40.9153516446,29.2850655163
{'DURAK_ADI': 'SAFA CADDESİ'},40.9154356616,29.2850010062
{'DURAK_ADI': 'MİGROS'},41.0092678985,28.6569836509
{'DURAK_ADI': 'YEL DEĞİRMENİ'},41.0536850467,28.8336607909
{'DURAK_ADI': 'FİRUZAN SADIKOĞLU İÖ'},41.0578669335,28.8368016306
{'DURAK_ADI': 'KARGO'},41.041393757,28.6321173521
{'DURAK_ADI': 'YENİBOSNA METRO'},40.9912409237,28.8373223092
{'DURAK_ADI': 'YENİBOSNA METRO'},40.9911961227,28.8369390945
{'DURAK_ADI': 'ZİYLAN'},41.0400989618,28.6348331851
{'DURAK_ADI': 'DEMİRKAPI MAHALLESİ'},41.0519536672,28.8400953951
{'DURAK_ADI': 'BAĞCILAR ÇİFTLİK'},41.0428319216,28.848415404
{'DURAK_ADI': 'BAĞCILAR ÇİFTLİK'},41.0432694629,28.848407481
{'DURAK_ADI': 'YAVUZSELİM MAHALLESİ'},41.042541324,28.8510453392
{'DURAK_ADI': 'ÇEŞME'},41.0378281767,28.8526657788
{'DURAK_ADI': 'ÇEŞME'},41.0364326071,28.8524689859
{'DURAK_ADI': 'B.GÜNGÖREN SAN.SİT.'},41.0778177018,28.8083627596
{'DURAK_ADI': 'MERKEZ MAHALLESİ'},40.9816681745,28.7286413217
{'DURAK_ADI': 'DOLAPDERE SAN.SİTESİ'},41.0728031887,28.8104005463
{'DURAK_ADI': 'DOLAPDERE SAN.SİTESİ'},41.0730091248,28.8105650213
{'DURAK_ADI': 'ÇARŞI'},40.9827520953,28.7231751607
{'DURAK_ADI': 'ÇARŞI'},40.9830722182,28.7222570715
{'DURAK_ADI': 'AMBARLI İ.Ö.O.'},40.9755993021,28.7182100835
{'DURAK_ADI': 'Minibüs Durağı'},41.0224768518,28.623187151
{'DURAK_ADI': 'Minibüs Durağı'},41.0153918546,28.6410658928
{'DURAK_ADI': 'Minibüs Durağı'},41.0150621295,28.6400648578
{'DURAK_ADI': 'Minibüs Durağı'},41.0190105134,28.6314562849
{'DURAK_ADI': 'Minibüs Durağı'},41.0137593649,28.6296242609
{'DURAK_ADI': 'Minibüs Durağı'},41.0123442802,28.6442274074
{'DURAK_ADI': 'Minibüs Durağı'},40.9977963316,28.629338395
{'DURAK_ADI': 'Minibüs Durağı'},40.9799185763,28.6626359973
{'DURAK_ADI': 'Minibüs Durağı'},40.9792621397,28.675800333
{'DURAK_ADI': 'Minibüs Durağı'},40.9789909713,28.6758821284
{'DURAK_ADI': 'Minibüs Durağı'},40.9810098544,28.6803258972
{'DURAK_ADI': 'Minibüs Durağı'},41.0055764563,28.6554281069
{'DURAK_ADI': 'Minibüs Durağı'},41.0065045283,28.6612869336
{'DURAK_ADI': 'Minibüs Durağı'},40.9862949306,28.6759667052
{'DURAK_ADI': 'Minibüs Durağı'},41.003073738,28.6945760237
{'DURAK_ADI': 'Minibüs Durağı'},41.0041410078,28.6910000686
{'DURAK_ADI': 'Minibüs Durağı'},41.0062866794,28.6898971271
{'DURAK_ADI': 'Minibüs Durağı'},41.0083330251,28.6937300271
{'DURAK_ADI': 'Minibüs Durağı'},41.0207019207,28.6948105286
{'DURAK_ADI': 'Minibüs Durağı'},41.0349828729,28.9227170933
{'DURAK_ADI': 'Minibüs Durağı'},41.0380413454,28.9342143564
{'DURAK_ADI': 'Minibüs Durağı'},41.1138137728,28.6316112055
{'DURAK_ADI': 'Minibüs Durağı'},41.0183018885,28.6902383973
{'DURAK_ADI': 'Minibüs Durağı'},41.0236342078,28.6918532234
{'DURAK_ADI': 'Minibüs Durağı'},41.0290587527,28.6924623246
{'DURAK_ADI': 'Minibüs Durağı'},40.9781395729,28.7222512033
{'DURAK_ADI': 'Minibüs Durağı'},41.0072054176,28.8140877426
{'DURAK_ADI': 'Minibüs Durağı'},41.0019074584,28.8602291631
{'DURAK_ADI': 'Minibüs Durağı'},41.0450742165,28.8131845196
{'DURAK_ADI': 'Minibüs Durağı'},41.0421580529,28.813133527
{'DURAK_ADI': 'Minibüs Durağı'},41.1795757213,28.6082825611
{'DURAK_ADI': 'Minibüs Durağı'},41.1765266909,28.6098122617
{'DURAK_ADI': 'Minibüs Durağı'},41.0381178486,28.8062097301
{'DURAK_ADI': 'Minibüs Durağı'},41.0546109164,28.9566671607
{'DURAK_ADI': 'Minibüs Durağı'},41.0654478639,28.8640100097
{'DURAK_ADI': 'Minibüs Durağı'},41.0582404113,28.8205069818
{'DURAK_ADI': 'Minibüs Durağı'},41.0239007942,28.8379192363
{'DURAK_ADI': 'Minibüs Durağı'},41.0237538819,28.8379374253
{'DURAK_ADI': 'Minibüs Durağı'},41.028801295,28.8839929016
{'DURAK_ADI': 'Minibüs Durağı'},41.111423182,28.8754608939
{'DURAK_ADI': 'Minibüs Durağı'},41.0919286401,28.8904186408
{'DURAK_ADI': 'Minibüs Durağı'},40.9643230675,29.1038165135
{'DURAK_ADI': 'Minibüs Durağı'},40.9656913268,29.1134758112
{'DURAK_ADI': 'VADİSTANBUL'},41.1027123467,28.9770299015
{'DURAK_ADI': 'SÜMBÜL EFENDİ SOKAK'},40.9960891639,29.2648214473
{'DURAK_ADI': 'ESENLER SOKAK'},40.9921922161,29.2654005618
{'DURAK_ADI': 'SPOR YOLU CADDESİ'},40.9901663639,29.2636210944
{'DURAK_ADI': 'DEDEPAŞA CADDESİ'},40.9406287871,29.3069490631
{'DURAK_ADI': 'DEDEPAŞA CADDESİ'},40.9409619694,29.3056360296
